1252	1878	3	23.44
107	6979	3	10.39
209	123	22	11.56
112	1953	7	9.58
143	106	179	30.2
4	911	13	74.6
102	1854	15	26.21
698	8493	3	33.68
221	14	134	10.92
1610	832	3	20.77
147	2644	4	12.99
1593	4212	6	78.94
254	710	4	11.77
109	3847	7	25.24
238	445	4	7.74
132	302	10	7.51
398	647	3	9.54
12	329	68	33.89
363	618	3	9.01
1515	185	3	7.69
696	751	4	21.04
12	129	412	33.54
127	3493	4	12.18
114	1848	6	9.91
6589	112	3	11.46
515	101	41	8.03
3428	101	7	7.04
1674	206	4	15.47
5667	112	4	15.28
469	105	30	9.12
1417	141	4	7.23
541	118	10	7.58
1854	819	15	180.81
113	159	52	10.5
178	176	51	177.4
167	945	4	8.13
279	544	5	14.86
153	491	6	6.65
214	137	15	7.6
113	106	452	23.29
1186	4	8	24.35
5617	176	3	17.87
787	5478	3	30.46
210	145	17	17.7
255	1168	3	10.56
4838	135	3	12.14
672	283	4	11.96
906	615	3	13.69
143	1424	4	7.99
2375	276	3	14.87
872	1049	3	17.15
103	112	654	8.43
118	4524	3	8.29
2933	145	4	14.96
103	157	144	7.34
4150	774	3	26.08
101	2718	10	10.06
971	114	12	20.79
1390	7109	3	38.1
3519	116	7	34.25
106	1317	13	8.8
1606	297	3	12.83
114	1009	15	35.29
719	248	4	11.19
2476	297	3	15.68
1649	667	5	36.84
759	300	4	14.25
299	418	4	9.57
116	1292	6	6.94
339	2157	3	16.11
658	254	3	6.72
2019	3971	6	83.07
126	193	26	10.94
475	8	8	8.42
3935	12	6	6.76
140	582	7	8.66
3652	115	4	10.04
2094	12	12	8.15
602	130	10	15.45
6096	809	4	46.21
946	208	9	40.36
1750	7076	3	40.12
107	3386	6	15.44
1375	201	5	19.51
103	5020	5	9
524	301	8	33
827	421	4	17.4
109	333	28	18.33
193	280	7	8.03
524	235	4	8.32
158	154	21	9.22
408	178	8	19.18
109	6340	3	6.67
101	481	53	53.47
57	2671	5	9.3
301	503	7	26.88
139	12	286	41
3493	127	4	12.18
1749	201	7	36.95
909	128	9	17.11
193	182	13	12.16
103	5072	5	9
139	21	20	7.16
2073	102	13	22.71
157	659	5	8.05
218	338	6	11.67
113	4813	4	12.47
228	403	6	14.38
178	2835	3	12.75
163	1103	5	12.74
5545	292	3	24.83
5826	619	4	44.38
2662	254	10	89.83
218	193	9	9
3689	156	3	11.52
117	158	59	39.05
419	476	3	7.98
2163	119	5	9.64
930	841	3	16.49
117	57	149	19.27
6315	109	3	6.67
246	102	77	23.65
228	487	4	7.78
101	231	98	11.2
621	376	5	19.95
110	7377	3	10.73
139	416	9	11.15
101	305	86	86.95
408	360	3	6.79
1839	8	5	12.72
8227	6220	3	50.17
657	746	3	13.12
101	107	1201	49.81
761	519	4	17.96
2749	109	6	11.25
164	2	33	22.84
13	851	3	7.34
283	773	4	13.03
442	173	7	12.22
855	930	3	16.49
385	3135	5	41.75
3599	127	3	6.99
939	149	7	15.79
103	4711	5	9
453	5502	3	26.78
903	102	28	48.97
7	818	4	7.35
234	800	4	11.52
107	1783	7	6.64
176	2766	3	11.15
178	544	30	181.51
1946	129	5	10.96
1185	3737	7	88.18
1042	2462	3	23.22
5774	103	4	7.2
105	3488	6	12.72
102	760	22	9.49
123	137	54	15.77
3154	4	3	9.61
224	304	5	7.55
108	2578	6	9.57
149	1400	4	7.67
105	3532	7	14.84
178	424	43	280.33
2664	283	6	42.36
1557	438	3	15.8
7314	1451	3	38.45
128	609	10	15.85
729	105	25	18.1
487	1146	3	13.85
617	131	10	15.04
2582	168	3	9.89
2266	148	4	11.8
136	103	217	8.34
749	898	4	22.6
101	3108	8	8.05
1993	106	11	15.11
312	3336	8	77.25
350	101	57	9.18
137	1458	4	7.56
164	2911	3	11.13
103	354	46	14.88
104	5935	4	7.92
376	350	23	146.3
299	284	9	27.81
175	281	8	8.48
588	703	3	11.93
102	2109	12	20.96
3633	694	6	68.58
1245	400	3	13.54
201	202	10	11.67
102	1929	11	7.9
478	2640	3	19.58
5622	114	3	9.36
364	133	10	9.84
5538	106	4	8.98
1526	126	16	86.81
530	126	21	49.97
701	535	3	11.71
583	7928	3	32.49
4	760	5	7.33
107	902	18	28.24
255	106	52	7.22
659	121	8	6.77
178	1186	13	73.51
5863	124	3	11.18
1424	8676	3	38.45
8282	106	3	6.73
12	371	55	16.01
119	615	11	10.72
2108	299	3	14.69
1312	382	6	36.92
104	2940	8	10.49
2232	8194	3	41.17
165	463	6	8.23
373	375	3	6.74
2	1640	4	6.63
6132	172	4	29.32
4934	893	4	42.32
137	135	38	12.12
1160	749	3	16.51
106	103	1466	37.32
155	120	75	70.22
109	4162	4	7.5
328	170	7	8.03
521	9	6	6.75
7200	3046	3	44.08
104	3143	7	8.76
876	4	5	7.88
1444	8	5	10.82
105	939	19	12.8
157	1882	3	7.22
625	6249	4	44.17
143	2717	3	7.8
157	1942	3	7.22
544	201	40	293.55
217	102	102	48.95
205	497	6	13.68
813	127	12	23.78
381	1900	3	15.59
208	1586	8	43.33
138	4181	3	10.7
112	5667	4	15.28
757	1041	3	16.69
288	1471	3	12.09
1129	219	3	8.17
371	1671	3	14.72
6853	347	3	29.48
195	2	110	419.29
104	6333	4	7.92
591	178	6	14.14
236	12	124	111.8
2426	8132	3	41.78
6305	111	3	7.62
411	127	19	30.68
170	836	4	6.77
483	134	10	18.03
477	755	3	11.8
130	231	24	27.35
101	1423	19	19.13
836	698	4	21.36
159	430	6	7.09
139	1262	4	7.14
12	2894	9	10.14
653	3814	7	78.22
106	2961	8	12.46
148	2218	3	7.03
101	3782	7	7.04
5353	130	3	13.12
292	12	64	24.21
2886	115	4	7.62
190	160	15	10.62
912	149	5	7.79
4886	163	5	36.28
702	792	3	13.78
4814	180	3	15.88
12	534	37	8.56
1358	182	3	6.8
351	127	18	30.65
453	869	28	292.78
902	417	4	18.21
132	17	7	6.65
876	279	4	13.79
101	3834	7	7.04
232	458	4	7.62
114	2020	6	10.87
137	291	14	15.58
1609	249	3	11.19
189	1394	3	7.71
3916	4543	4	65.59
5379	5409	4	70.59
105	2375	11	23.33
85	793	4	10.87
123	1487	5	7.77
1063	132	8	22.17
249	537	4	8.98
117	3784	4	10.86
4261	139	4	18.39
4301	122	3	7.37
111	2392	6	9.99
281	102	56	8.24
4789	107	4	9.25
418	162	6	8.54
214	1189	3	8.72
454	274	4	9.31
85	673	5	14.11
1378	274	3	11.23
279	1405	3	11.34
364	215	5	8.04
1723	323	16	158.82
239	1033	3	8.38
8461	107	3	10.39
150	4034	6	39.59
1056	2006	3	22.32
2771	351	4	29.31
346	663	3	8.63
6620	292	3	29.32
393	432	4	12.07
5644	5643	4	70.59
106	5046	5	11.22
836	613	3	13.28
1678	234	3	11.06
401	350	23	150.5
3994	1351	4	42.94
2935	1351	4	38.23
142	2386	3	6.95
1423	185	3	7.05
222	777	3	6.64
712	495	3	11.52
5027	3702	5	77.63
103	4144	6	10.8
2744	118	4	8.09
110	567	15	7.36
130	204	21	13.48
6501	103	4	7.2
3600	101	7	7.04
2932	137	3	7.41
3941	1453	6	78.1
779	459	3	11.31
181	299	13	28.3
390	1474	3	14.51
1297	216	4	13.96
217	259	6	6.85
1241	159	22	157.76
6843	170	3	21.89
1963	744	3	19.9
472	126	11	11.23
213	137	17	10.69
1241	106	22	49.45
338	2434	11	110.3
3387	729	3	25.72
1629	9	4	8.4
841	101	28	14.05
4343	118	3	6.89
2162	106	10	13.21
138	2311	5	16.64
8818	248	3	26.82
3742	101	7	7.04
4287	131	6	35.04
106	3778	6	8.51
186	1174	6	21.3
5792	1134	4	48.96
344	116	39	101.46
927	911	6	52.26
1374	16	5	11.16
514	121	11	8.53
219	951	3	7.3
486	311	3	6.64
203	615	6	15.84
873	452	3	12.58
141	1094	5	9.34
1330	176	4	10.53
253	1494	3	11.29
102	2456	9	7.45
1218	202	5	18.1
1804	101	15	15.1
117	153	43	7.65
113	4786	4	12.47
218	123	25	19.88
1553	172	5	16.69
208	14	160	38.59
3773	101	7	7.04
105	1649	13	17.5
123	2985	6	21.71
585	1011	17	165.16
108	690	39	140.98
425	245	12	50.51
537	331	3	7.43
116	7511	3	14.67
1753	1741	4	35.82
108	6852	3	10.79
3167	222	4	23.4
729	260	3	7.2
4518	1056	5	60.99
1181	258	3	9.46
709	269	3	7.2
136	258	13	8.5
57	291	25	15.18
1213	2833	9	114.46
351	1445	6	39.87
624	1415	19	217.04
2190	12	11	7.19
127	2415	5	12.35
929	2745	4	35.28
1198	1867	7	68.79
4247	104	6	11.88
4134	102	6	10.48
6947	171	3	21.89
673	167	5	8.77
1247	2327	3	24.58
548	104	32	18.51
12	1124	19	6.89
2903	57	7	19.82
1432	127	5	7.24
3507	734	7	79.8
1361	111	8	8.97
183	8674	3	22.86
167	673	5	8.77
423	274	4	8.42
210	6504	4	33.54
332	684	3	9
102	607	27	7.7
144	362	13	20.36
178	591	6	14.14
662	104	24	47.6
123	125	71	14.07
6257	109	3	6.67
194	764	6	16.47
2664	130	9	46.22
370	668	3	9.17
554	330	3	7.85
709	62	3	9.55
101	2869	9	9.05
554	199	4	6.8
103	154	163	6.82
263	144	14	14.24
114	858	10	12.27
1452	845	3	19.03
1115	4774	3	30.14
129	113	128	47.98
106	7283	3	6.73
58	12	131	23.62
2745	201	4	20.54
103	203	89	13.59
2252	208	3	11.66
1319	208	6	25.85
58	21	23	39.67
3362	292	5	40.65
105	3190	6	7.83
569	307	5	17.45
654	605	3	12.03
107	2083	13	45.1
744	178	5	12.69
439	757	3	11.75
3506	8	4	15.42
102	916	21	11.17
3101	2	3	7.44
2491	175	3	9.88
284	57	23	8.68
4284	109	6	21.63
2843	1565	3	27.79
102	864	31	54.23
1130	102	17	9.78
5364	4501	4	65.59
295	135	13	13.14
8263	547	3	32.49
621	179	6	12.25
2935	4	9	59.61
3994	4	5	27.73
496	116	12	10.51
1041	106	15	6.91
283	929	9	49.09
159	1547	3	7
2907	106	7	7.75
372	450	3	7.7
9	361	12	15.4
1171	361	4	20.45
177	7231	3	22.49
7304	261	3	26.92
452	2612	4	28.52
12	3862	6	6.76
7284	7116	3	54.67
531	105	27	8.57
2453	118	5	10.37
946	103	19	8.44
176	106	114	21.55
930	929	5	34.37
128	4403	3	8.88
1124	4	5	10.31
455	155	6	7.22
563	4744	3	25.64
123	2662	4	9.18
116	1245	7	10.05
117	6582	3	10.6
4	5580	4	26.44
17	286	4	9.74
108	1029	10	7.13
104	361	38	7.87
698	613	6	33.06
146	608	7	10.02
109	1444	8	7.72
1015	1297	3	18.93
5599	382	4	40.67
718	447	3	10.87
431	618	3	10.57
2207	120	5	9.38
236	507	4	8.13
107	8461	3	10.39
104	479	32	10.85
159	129	31	9.6
226	2427	3	14
2355	124	4	7.37
4958	126	3	9.77
880	114	13	21.83
101	1164	19	7.16
663	334	3	8.56
147	452	8	10.09
116	355	14	7.84
213	384	8	20.31
3036	103	7	7.62
278	169	15	32.59
1791	161	11	63.13
102	3405	7	12.22
7598	4	3	19.82
2340	145	3	7.89
126	1562	5	8.11
152	123	37	8.23
131	738	7	8.63
691	101	39	39.31
278	14	90	8.17
2813	101	9	9.05
1410	155	5	14.47
171	4	43	69.6
1791	108	9	14.37
587	199	5	10.68
902	171	4	7.24
302	132	10	7.51
1543	156	4	10.05
12	113	703	6.76
106	562	26	16.37
1014	149	5	8.76
1646	194	3	8.73
974	57	10	10.22
2348	1763	11	154.46
1050	102	17	7
132	253	16	16.87
1008	6812	3	36.07
238	430	5	11.38
130	2869	4	11.54
318	1084	3	10.94
1011	1454	17	221.82
466	5217	5	52.89
57	1239	9	10.83
8	5423	3	14.11
228	3708	4	25.26
773	178	6	17.4
5612	102	4	6.98
147	2759	5	20.43
2759	178	6	36.72
6037	117	4	19.9
4	916	12	41.47
233	853	3	7.7
14	881	30	7.19
3501	162	3	13.19
4255	109	4	7.5
809	134	6	10.37
1681	312	3	13.55
214	1383	3	9.31
4	1068	19	109.03
105	4652	5	10.6
1145	146	5	9.54
585	1523	3	17.32
1289	115	7	9.28
265	139	11	7.9
879	584	8	53.34
278	806	3	8.6
105	194	86	7.57
2097	130	4	8.3
106	8559	3	6.73
5498	3056	4	59.5
520	102	40	28.67
6	201	12	36.15
176	1886	3	8.76
1753	208	4	16.13
196	215	8	7.16
152	617	6	7.94
122	716	12	18.37
3952	346	3	21.12
147	1082	6	12.93
126	2004	8	26.68
1317	6	3	13.14
116	1047	8	10.31
431	2	17	36.13
3015	109	6	13.35
216	165	10	6.95
1101	122	8	12.64
101	1849	15	15.1
3425	3458	6	101.02
545	841	3	13.02
286	117	16	7.02
1686	102	14	14.56
411	946	11	76.17
121	496	10	6.95
130	1088	6	9.59
692	464	3	11.46
106	4208	6	13.47
498	6024	4	42.88
114	3921	4	10.99
361	231	8	21.31
115	272	22	14.55
922	282	3	9.2
4	352	8	7.78
135	1437	5	10.54
107	245	37	17.19
1013	408	3	12.61
560	400	3	8.76
623	112	13	7
147	2301	3	7.21
107	105	727	38.3
1394	202	3	8.92
380	169	8	13.11
138	133	42	20.41
275	110	29	8.72
1995	9	5	14.41
111	2709	5	7.34
138	190	21	13.64
434	114	60	275.85
3571	137	3	9.11
346	482	3	7.18
194	1157	3	6.88
1154	283	3	10.36
424	1453	3	14.7
104	4247	6	11.88
640	6454	3	28.71
3125	110	5	8.39
106	7034	3	6.73
12	791	33	37.23
509	129	10	11.47
7110	4	3	19.82
115	5108	3	7.92
1627	7277	3	39.23
2358	1845	5	51.76
174	116	41	17.19
328	7109	3	29.4
308	121	17	12.16
238	868	3	7.43
157	2694	3	9.31
2880	112	5	8.01
4210	106	6	13.47
786	120	9	9.21
2652	181	3	10.68
409	509	4	13.62
527	106	29	14.63
583	123	10	11.3
766	192	5	11.9
123	931	6	6.98
16	2709	3	7.16
2736	192	3	12.42
194	565	9	26.81
654	236	4	9.7
1056	422	4	19.59
135	295	13	13.14
128	447	16	27.4
105	5937	4	8.48
2594	103	9	10.75
6218	1204	4	49.73
5568	108	3	6.65
7684	108	3	10.79
2	188	28	25.66
103	826	21	9.27
261	9	13	9.05
3786	114	4	9.28
6294	103	4	7.2
2	16	110	197.24
2190	1062	4	33.36
173	316	14	31.46
204	6059	4	33.08
1879	425	3	16.33
5496	4590	4	65.59
106	1741	13	18.98
4	3995	5	27.73
495	372	3	8.22
1016	272	3	9.8
102	4817	5	8.73
980	235	3	8.25
911	3868	6	80.83
1700	138	4	8.08
102	2645	8	8.77
1150	122	6	6.81
1728	12	14	7.08
2008	140	5	15.2
2147	201	7	43.13
4745	1047	5	60.55
883	238	3	7.61
170	1240	4	9.64
109	675	20	25
118	301	16	7.67
401	2020	4	24.73
114	2791	4	7.97
637	353	3	8.95
8103	149	3	19.53
141	199	15	7.08
28	146	4	7.71
426	144	8	8.31
3949	5490	4	62.95
4652	140	3	12.54
104	1752	15	29.73
57	4319	4	9.36
643	930	3	14.93
1823	57	6	6.96
317	117	22	24.27
3397	3069	6	86.28
376	2509	3	17.86
101	908	25	9.32
212	1565	4	16.27
595	102	27	7.7
178	2162	6	31.65
1697	1314	3	22.36
16	296	11	8.74
120	3535	4	10.51
157	152	22	10.58
1212	139	5	10.58
734	12	31	12.25
228	7092	3	26.03
8	526	7	7.19
16	167	23	10.02
208	806	4	9.72
2806	2336	9	133.8
108	189	57	16.01
1196	971	3	18.69
2501	57	5	7.05
240	162	8	6.81
986	134	8	21.51
9	682	7	10.28
115	7477	3	14.26
301	657	3	7.76
101	651	33	12.91
476	326	3	6.74
101	831	27	10.76
366	12	52	9.14
7400	107	3	10.39
1033	167	4	8.13
6845	3042	3	44.08
811	508	3	12.22
283	127	17	11.7
2121	189	3	9.68
692	1586	8	69
5220	2	3	10.96
113	907	13	20.12
228	2301	3	13.35
128	131	60	20.76
3344	141	3	8.98
102	110	788	22.66
701	1803	15	175.09
375	106	33	10.55
1676	181	4	12.67
304	206	6	8.59
1445	911	6	57.94
244	402	5	10.71
1038	647	3	15.03
332	278	4	7.46
1771	176	4	12.91
109	2319	6	8.27
184	1529	4	12.52
1935	105	10	7.86
1131	209	3	7.86
129	944	6	7.34
104	3357	7	8.76
370	545	3	8.38
327	745	4	14.4
771	106	24	19
765	724	3	13.59
104	5350	4	7.92
179	121	31	6.68
5402	112	3	7.28
1655	114	6	8.29
366	3115	8	80.33
251	297	5	7.82
1449	1317	3	22.79
536	388	3	8.56
106	8266	3	6.73
376	1009	14	106.61
397	382	6	22.05
333	1090	3	11.62
564	368	5	19.11
9	2517	4	11.88
145	275	17	29.08
106	8190	3	6.73
139	2186	5	16.61
671	223	4	9.73
208	5218	3	18.2
194	1411	3	7.72
233	295	5	7.46
530	6852	3	31.97
102	1369	15	9.11
105	4805	5	10.6
233	105	62	14.12
112	7295	3	11.46
293	505	4	10.47
4911	200	5	40.89
865	101	31	31.23
5444	159	4	28.43
338	206	7	14.13
504	7084	3	32.49
102	1504	18	31.46
116	4428	3	6.89
239	583	46	423.36
268	1053	3	9.92
433	625	3	9.78
190	664	4	7.07
1702	1022	3	20.69
118	3994	5	19.22
8678	817	3	34.76
115	2815	9	42.83
8174	106	3	6.73
115	2739	5	12.19
4948	106	5	11.22
4868	133	3	12
7275	112	3	11.46
5283	103	5	9
1647	8637	3	39.66
263	7933	3	27.31
142	108	91	8.92
115	2679	4	6.72
4310	112	6	22.92
3588	157	4	18.78
397	1150	3	12.88
774	4	20	87.97
3194	101	8	8.05
2356	139	3	7.15
187	152	16	8.28
907	156	11	39.27
412	537	3	8.99
102	5793	4	6.98
3539	102	7	12.22
879	130	8	14.38
243	194	8	8.41
1470	136	4	6.91
3140	111	8	31.54
355	1965	3	15.25
227	4435	6	52.49
105	578	25	7.47
287	630	11	56.71
378	446	4	12.24
835	1039	3	16.29
468	4181	3	23.32
102	5837	4	6.98
187	251	10	13.31
1880	5622	4	53.84
160	282	9	8.49
169	460	8	15.43
412	367	3	7.11
316	8247	3	28.86
213	691	4	8.94
621	1754	3	18.14
411	773	4	16.52
505	132	7	7.25
449	113	16	11.84
657	1534	8	66.61
222	130	16	8.01
1230	104	15	10.16
1154	2664	3	24.67
3328	104	6	7.07
3586	187	3	13.86
242	869	3	7.57
2016	201	3	10.83
1102	3895	5	62.42
361	347	8	30.02
1540	3220	5	55.55
1282	7189	3	37.44
1101	421	3	12.81
12	4248	6	6.76
103	5629	4	7.2
194	436	6	11.59
541	650	3	12.42
597	5649	4	43.59
102	431	35	11.65
206	1013	3	6.93
7439	243	3	26.41
167	339	8	11.25
208	2319	4	18.98
451	940	3	12.59
1039	3301	8	97.99
1782	106	10	7.29
332	484	3	7.43
2852	153	3	9.28
167	489	8	16.07
654	114	23	52.59
806	911	3	19.62
135	121	97	84.18
1503	164	3	6.81
184	1352	3	6.71
605	246	4	10.11
104	3613	6	7.07
121	4006	3	7.24
564	299	3	7
101	2174	12	12.07
145	456	8	11.66
542	348	5	17.93
2414	935	3	23.42
698	3735	4	35.48
7432	153	3	20.33
2811	103	9	16.21
165	1957	3	7.77
106	7928	3	6.73
215	505	5	10.91
570	527	3	10.32
1480	123	6	11.46
3497	902	4	37.78
3657	106	7	15.71
2538	106	7	7.75
3034	101	8	8.05
163	165	15	6.87
441	12	47	15.19
206	4355	3	16.57
1416	1784	3	23.12
688	57	16	19.39
3634	187	7	54.38
102	2664	10	17.46
144	2383	3	6.91
868	260	3	8.03
6220	8227	3	50.17
8286	948	3	35.6
513	258	4	8.81
288	1041	3	9.86
122	2052	5	9.33
102	4896	5	8.73
147	1722	4	8.93
1101	1514	3	20.8
356	205	5	7.49
2488	212	3	12.76
257	501	6	17.82
2344	115	5	9.78
398	5771	4	40.8
252	1530	3	13.26
7017	107	3	10.39
2073	769	13	152.58
1823	222	3	11.08
601	17	3	10.01
106	5617	4	8.98
103	4596	5	9
1453	1309	3	21.59
391	228	5	9.88
6853	698	3	33.68
138	3007	3	7.83
7277	1627	3	39.23
187	448	5	7.06
